IN,CusID,CusName,Drink,Size,Extra
82,62,Chris Colfer,an americano,large,a blueberry oatmeal
83,137,Marcia Cross,an espresso,small,an everything bagel
84,80,Jessica Capshaw,an Earl Grey,small,a croissant
85,138,Kate Walsh,a breakfast tea,large,a plain bagel
86,91,Will Smith,a peppermint hot chocolate,medium,
87,139,Penn Badgley,a salted caramel hot chocolate,large,an everything bagel
88,140,Sofia Vergara,a black tea,small,
89,137,Marcia Cross,an americano,small,
90,89,John Slattery,a cordusio,medium,
91,141,Kat Dennings,a cappuccino,large,a classic oatmeal
92,129,Jennifer Carpenter,a cappuccino,large,a gingerbread cookie
93,62,Chris Colfer,an americano,large,a blueberry oatmeal
94,142,Matthew Perry,a hot chocolate,medium,
95,34,Ariana Grande,a peppermint hot chocolate,medium,
96,47,Ty Burrell,an Earl Grey,medium,a blueberry oatmeal
97,126,Karen Gillan,a hot chocolate,medium,
98,7,Chloe Grace Moretz,a black tea,medium,
99,143,Mark Ruffalo,a peppermint hot chocolate,small,a double chocolate muffin
100,144,Emily Blunt,a caramel macchiato,small,
101,78,Kerry Washington,a green tea,medium,a chocolate caramel shortbread
102,103,Jeff Bridges,a breakfast tea,small,a chocolate chip muffin
103,119,Simon Helberg,an espresso macchiato,small,a pain au chocolat
104,137,Marcia Cross,an Earl Grey,large,a pain aux raisins
105,112,Liam Hemsworth,a salted caramel hot chocolate,medium,
106,78,Kerry Washington,an espresso con panna,large,a doughnut
107,120,Yvette Nicole Brown,an espresso,medium,
108,30,Ed Westwick,a hot chocolate,small,
109,140,Sofia Vergara,a cappuccino,medium,a croissant
110,54,Sarah Wayne Callies,an espresso,medium,
111,4,Zoe Saldana,a flat white,large,
112,143,Mark Ruffalo,a peppermint hot chocolate,small,a double chocolate muffin
113,145,Gillian Jacobs,a salted caramel hot chocolate,medium,a chocolate chip muffin
114,23,Matt Bomer,a mocha,small,
115,25,Joel Kinnaman,a white hot chocolate,small,
116,110,Joyce DeWitt,a black tea,small,
117,113,Chris Hemsworth,a flat white,large,
118,4,Zoe Saldana,a flat white,large,
119,52,America Ferrera,a green tea,small,an everything bagel
120,50,Ashley Benson,a latte,medium,
121,146,Shay Mitchell,a peppermint hot chocolate,large,an almond croissant
122,47,Ty Burrell,a breakfast tea,medium,
123,134,Ian Somerhalder,an espresso,small,a blueberry muffin
124,35,Jonny Lee Miller,a flat white,medium,a gingerbread cookie
125,51,Lena Dunham,an iced hot chocolate,large,
126,147,Piper Perabo,a flat white,medium,a breakfast tortilla wrap
127,111,Blake Lively,a salted caramel hot chocolate,large,
128,113,Chris Hemsworth,an Earl Grey,medium,
129,140,Sofia Vergara,a breakfast tea,small,a pain aux raisins
130,30,Ed Westwick,a white hot chocolate,large,
131,148,Amy Poehler,an espresso con panna,small,
132,59,Mark Wahlberg,a black tea,medium,
133,149,Sara Ramirez,an espresso macchiato,large,
134,42,Alyson Hannigan,a caramel macchiato,large,
135,45,Jim Caviezel,an espresso con panna,small,
136,78,Kerry Washington,a flat white,large,a lemon pound cake
137,93,Mireille Enos,an Earl Grey,small,
138,95,Damian Lewis,a flat white,large,a plain bagel
139,150,January Jones,an espresso,large,
140,151,Clark Gregg,an iced hot chocolate,large,
141,81,Jon Hamm,a cappuccino,large,
142,41,Cote de Pablo,a green tea,large,a slice of banana bread
143,152,Stephen Moyer,a cappuccino,large,
144,130,Cybill Shepherd,a cappuccino,small,a breakfast tortilla wrap
145,153,Courteney Cox,an Earl Grey,small,a blueberry oatmeal
146,119,Simon Helberg,an espresso macchiato,small,a pain au chocolat
147,117,Edie Falco,a salted caramel hot chocolate,small,a lemon pound cake
148,123,Paul Wesley,an americano,small,
149,59,Mark Wahlberg,a black tea,medium,
150,61,Anna Torv,an espresso,medium,
151,111,Blake Lively,a noisette,medium,an almond croissant
152,49,Robert Pattinson,an iced hot chocolate,large,
153,153,Courteney Cox,a latte,small,
154,154,Zachary Levi,a cordusio,large,
155,69,Jane Lynch,an espresso macchiato,medium,a chocolate chip cookie
156,67,Melissa McBride,a green tea,large,
157,155,Lana Parrilla,a white hot chocolate,medium,a croissant
158,68,Ginnifer Goodwin,a noisette,large,
159,146,Shay Mitchell,an Earl Grey,medium,
160,75,Sandra Oh,an americano,small,
161,49,Robert Pattinson,a hot chocolate,large,a breakfast tortilla wrap
162,102,Jared Padalecki,a breakfast tea,medium,a blueberry oatmeal
163,58,Jesse Tyler Ferguson,an Earl Grey,large,
164,82,Kaley Cuoco,a noisette,large,
165,156,Jennifer Garner,a white hot chocolate,large,
166,47,Ty Burrell,a flat white,medium,
167,157,Walton Goggins,an americano,small,a blueberry oatmeal
168,158,Vincent Kartheiser,a green tea,small,
169,108,Jake Gyllenhaal,a hot chocolate,large,a croissant
170,70,Ryan Gosling,a peppermint hot chocolate,small,a double chocolate muffin
171,159,Bryan Cranston,a mocha,small,
172,72,Michael Emerson,an iced hot chocolate,large,a double chocolate muffin
173,141,Kat Dennings,a cappuccino,large,a classic oatmeal
174,160,Tom Welling,an iced hot chocolate,medium,a croissant
175,50,Ashley Benson,a latte,medium,
176,12,David Schwimmer,an americano,large,
177,28,Kevin Costner,a salted caramel hot chocolate,small,
178,105,Lisa Kudrow,a breakfast tea,small,
179,69,Jane Lynch,a white hot chocolate,medium,
180,60,Matthew McConaughey,a cordusio,small,
181,152,Stephen Moyer,a flat white,medium,an almond croissant
182,49,Robert Pattinson,an americano,large,a blueberry oatmeal
183,161,Jennifer Aniston,a flat white,large,
184,126,Karen Gillan,a flat white,medium,a slice of banana bread
185,120,Yvette Nicole Brown,an espresso,medium,
186,137,Marcia Cross,a flat white,small,
187,161,Jennifer Aniston,a black tea,small,
188,120,Yvette Nicole Brown,a salted caramel hot chocolate,medium,
189,91,Will Smith,an iced hot chocolate,large,a pain aux raisins
190,162,Jennifer Morrison,a cordusio,large,a chocolate chip muffin
191,31,Kristen Stewart,a green tea,large,
192,127,David Duchovny,a caramel macchiato,small,a breakfast tortilla wrap
193,71,Kiefer Sutherland,an espresso macchiato,medium,
194,163,Ming-Na Wen,a latte,medium,a gingerbread cookie
195,147,Piper Perabo,a flat white,medium,a breakfast tortilla wrap
196,152,Stephen Moyer,a flat white,medium,an almond croissant
197,101,John Ritter,a caramel macchiato,large,a lemon pound cake
198,4,Zoe Saldana,a breakfast tea,small,a gingerbread cookie
199,147,Piper Perabo,an americano,large,a croissant
200,123,Paul Wesley,an americano,small,
201,80,Jessica Capshaw,an Earl Grey,small,a croissant
202,54,Sarah Wayne Callies,an espresso,medium,
203,39,Jake Johnson,a salted caramel hot chocolate,medium,a carrot cake
204,147,Piper Perabo,a latte,large,a doughnut
205,103,Jeff Bridges,a peppermint hot chocolate,medium,an almond croissant
206,35,Jonny Lee Miller,an espresso con panna,medium,
207,164,Julianne Moore,a peppermint hot chocolate,medium,
208,46,Angelina Jolie,a black tea,medium,a chocolate chip cookie
209,38,Patrick Dempsey,a flat white,medium,
210,165,Stana Katic,a flat white,small,a pain au chocolat
211,118,David Giuntoli,a hot chocolate,small,
212,94,Joel McHale,a cordusio,large,
213,78,Kerry Washington,a mocha,medium,
214,109,Max Greenfield,a cappuccino,small,
215,5,Angie Harmon,a hot chocolate,large,a chocolate chip cookie
216,41,Cote de Pablo,a green tea,large,a slice of banana bread
217,101,John Ritter,a green tea,medium,a croissant
218,125,Tom Mison,a salted caramel hot chocolate,medium,a blueberry oatmeal
219,164,Julianne Moore,a peppermint hot chocolate,medium,
220,166,Jessica Chastain,a white hot chocolate,small,a croissant
221,50,Ashley Benson,a latte,medium,
222,42,Alyson Hannigan,a green tea,large,
223,167,Madeleine Stowe,a salted caramel hot chocolate,small,a double chocolate muffin
224,13,Keri Russell,a white hot chocolate,medium,
225,67,Melissa McBride,a caramel macchiato,large,a blueberry muffin
226,11,Charlie Hunnam,a peppermint hot chocolate,medium,
227,40,Roseanne Barr,an iced hot chocolate,small,
228,1,John Noble,an espresso con panna,small,a doughnut
229,127,David Duchovny,a caramel macchiato,small,a breakfast tortilla wrap
230,125,Tom Mison,an espresso macchiato,small,a slice of banana bread
231,17,Jeffrey Donovan,an iced hot chocolate,small,a lemon pound cake
232,75,Sandra Oh,a salted caramel hot chocolate,small,
233,73,Jensen Ackles,a mocha,medium,a chocolate chip muffin
234,143,Mark Ruffalo,a caramel macchiato,large,
235,10,Taylor Schilling,a peppermint hot chocolate,medium,
236,110,Joyce DeWitt,a black tea,small,
237,95,Damian Lewis,a hot chocolate,medium,
238,156,Jennifer Garner,a caramel macchiato,large,a pain au chocolat
239,119,Simon Helberg,an espresso con panna,large,a doughnut
240,33,Leighton Meester,an espresso,small,
241,168,Jon Cryer,a white hot chocolate,medium,
242,59,Mark Wahlberg,a black tea,medium,
243,169,Kevin McKidd,a noisette,small,
244,91,Will Smith,an Earl Grey,small,
245,111,Blake Lively,a salted caramel hot chocolate,large,
246,170,Christopher Gorham,a noisette,large,a chocolate chip muffin
247,140,Sofia Vergara,a caramel macchiato,small,
248,32,Miles Teller,a hot chocolate,medium,
249,72,Michael Emerson,a noisette,large,a croissant
250,49,Robert Pattinson,a hot chocolate,medium,a carrot cake
251,171,Gary Coleman,a mocha,medium,a pain aux raisins
252,172,Nina Dobrev,a cordusio,small,
253,173,Lucy Liu,a black tea,medium,
254,52,America Ferrera,a cappuccino,medium,
255,164,Julianne Moore,a cordusio,medium,
256,78,Kerry Washington,a mocha,medium,
257,127,David Duchovny,a hot chocolate,large,a gingerbread cookie
258,174,Emma Roberts,a noisette,small,
259,147,Piper Perabo,a flat white,medium,a breakfast tortilla wrap
260,175,Lauren Cohan,a black tea,small,
261,12,David Schwimmer,a caramel macchiato,medium,
262,176,Heidi Klum,an espresso con panna,medium,a veggie tortilla wrap
263,176,Heidi Klum,an espresso con panna,medium,a veggie tortilla wrap
264,108,Jake Gyllenhaal,a hot chocolate,large,a croissant
265,177,Sasha Alexander,a hot chocolate,large,
266,172,Nina Dobrev,a peppermint hot chocolate,medium,
267,52,America Ferrera,a breakfast tea,medium,
268,178,Pauley Perrette,a noisette,small,
269,67,Melissa McBride,a cappuccino,small,
270,118,David Giuntoli,a hot chocolate,small,
271,129,Jennifer Carpenter,a green tea,medium,a veggie tortilla wrap
272,131,Vera Farmiga,a green tea,large,a doughnut
273,173,Lucy Liu,an americano,small,a gingerbread cookie
274,47,Ty Burrell,a noisette,small,a blueberry muffin
275,12,David Schwimmer,an americano,large,
276,179,Michael Hall,a cappuccino,small,an almond croissant
277,128,Anna Paquin,an espresso macchiato,small,
278,139,Penn Badgley,an iced hot chocolate,small,a classic oatmeal
279,180,Emily VanCamp,a breakfast tea,large,a lemon pound cake
280,136,Emilia Clarke,a noisette,large,
281,53,Channing Tatum,a latte,large,
282,62,Chris Colfer,an americano,large,a blueberry oatmeal
283,181,Alex O'Loughlin,a hot chocolate,medium,a chocolate chip cookie
284,2,Timothy Olyphant,an espresso con panna,small,a carrot cake
285,180,Emily VanCamp,an espresso,large,a chocolate chip muffin
286,56,Laura Linney,a peppermint hot chocolate,medium,
287,84,Julie Bowen,a latte,large,
288,14,Teri Hatcher,a latte,small,
289,91,Will Smith,a breakfast tea,large,a blueberry oatmeal
290,31,Kristen Stewart,a mocha,large,
291,17,Jeffrey Donovan,a noisette,medium,a blueberry oatmeal
292,15,Noah Wyle,a hot chocolate,small,
293,86,Simon Baker,a black tea,medium,a plain bagel
294,44,Johnny Depp,a latte,large,
295,69,Jane Lynch,a white hot chocolate,medium,
296,176,Heidi Klum,an espresso con panna,medium,a veggie tortilla wrap
297,78,Kerry Washington,a salted caramel hot chocolate,small,a pain au chocolat
298,182,Cobie Smulders,a white hot chocolate,large,
299,183,Michael Weatherly,a black tea,large,
300,76,Cate Blanchett,an iced hot chocolate,large,
301,174,Emma Roberts,a noisette,small,
302,181,Alex O'Loughlin,a mocha,medium,a plain bagel
303,124,Misha Collins,a caramel macchiato,small,
304,66,Mindy Kaling,an espresso con panna,small,
305,142,Matthew Perry,an iced hot chocolate,large,
306,163,Ming-Na Wen,an espresso con panna,small,
307,174,Emma Roberts,a noisette,small,
308,17,Jeffrey Donovan,a latte,medium,
309,31,Kristen Stewart,a mocha,large,
310,138,Kate Walsh,a breakfast tea,large,a plain bagel
311,84,Julie Bowen,a latte,large,
312,9,Lea Michele,a peppermint hot chocolate,large,
313,120,Yvette Nicole Brown,a cordusio,medium,a double chocolate muffin
314,31,Kristen Stewart,a hot chocolate,medium,a pain au chocolat
315,110,Joyce DeWitt,a black tea,small,
316,106,Helen Hunt,an espresso con panna,small,
317,88,RuPaul,a caramel macchiato,medium,a chocolate chip cookie
318,173,Lucy Liu,an espresso,small,
319,13,Keri Russell,a breakfast tea,medium,a doughnut
320,154,Zachary Levi,an iced hot chocolate,small,a doughnut
321,157,Walton Goggins,a flat white,medium,
322,93,Mireille Enos,an iced hot chocolate,large,a carrot cake
323,77,Ellen Pompeo,a breakfast tea,small,a pain aux raisins
324,149,Sara Ramirez,a white hot chocolate,large,
325,184,Christina Hendricks,a peppermint hot chocolate,medium,a doughnut
326,129,Jennifer Carpenter,a salted caramel hot chocolate,large,a chocolate caramel shortbread
327,118,David Giuntoli,a noisette,large,a blueberry oatmeal
328,185,Lucy Hale,a caramel macchiato,small,a chocolate chip cookie
329,118,David Giuntoli,an americano,small,a chocolate caramel shortbread
330,186,Bruce Willis,a mocha,medium,
331,151,Clark Gregg,a salted caramel hot chocolate,large,
332,175,Lauren Cohan,a black tea,small,
333,178,Pauley Perrette,a noisette,small,
334,177,Sasha Alexander,a hot chocolate,large,
335,187,Jennette McCurdy,an Earl Grey,small,a gingerbread cookie
336,87,Andrew Lincoln,a noisette,medium,
337,159,Bryan Cranston,a hot chocolate,medium,an everything bagel
338,69,Jane Lynch,a white hot chocolate,medium,
339,143,Mark Ruffalo,a peppermint hot chocolate,small,a double chocolate muffin
340,81,Jon Hamm,a white hot chocolate,small,
341,137,Marcia Cross,a flat white,small,
342,111,Blake Lively,a salted caramel hot chocolate,large,
343,169,Kevin McKidd,a noisette,small,
344,99,Paul Reiser,a white hot chocolate,medium,
345,89,John Slattery,a cordusio,medium,
346,127,David Duchovny,a caramel macchiato,small,a breakfast tortilla wrap
347,79,Felicity Huffman,a white hot chocolate,medium,
348,99,Paul Reiser,a caramel macchiato,small,a doughnut
349,42,Alyson Hannigan,a caramel macchiato,large,
350,30,Ed Westwick,a cordusio,large,a classic oatmeal
351,184,Christina Hendricks,a peppermint hot chocolate,medium,a doughnut
352,173,Lucy Liu,a mocha,medium,
353,39,Jake Johnson,a salted caramel hot chocolate,medium,a carrot cake
354,132,Connie Britton,a noisette,large,a pain aux raisins
355,69,Jane Lynch,a white hot chocolate,medium,
356,159,Bryan Cranston,an espresso,large,
357,159,Bryan Cranston,an espresso,large,
358,38,Patrick Dempsey,an iced hot chocolate,medium,
359,151,Clark Gregg,a salted caramel hot chocolate,large,
360,81,Jon Hamm,a cappuccino,large,
361,103,Jeff Bridges,a peppermint hot chocolate,medium,an almond croissant
362,73,Jensen Ackles,an americano,large,
363,101,John Ritter,an Earl Grey,large,a gingerbread cookie
364,160,Tom Welling,a flat white,small,a doughnut
365,102,Jared Padalecki,a breakfast tea,medium,a blueberry oatmeal
366,151,Clark Gregg,a white hot chocolate,medium,
367,134,Ian Somerhalder,a cappuccino,medium,a carrot cake
368,180,Emily VanCamp,an espresso,large,a chocolate chip muffin
369,19,Mark Harmon,an Earl Grey,small,
370,15,Noah Wyle,a green tea,medium,
371,110,Joyce DeWitt,a latte,small,a pain au chocolat
372,181,Alex O'Loughlin,a mocha,medium,a plain bagel
373,188,James Franco,a latte,small,a pain au chocolat
374,43,Troian Bellisario,a breakfast tea,medium,a pain au chocolat
375,136,Emilia Clarke,a noisette,large,
376,66,Mindy Kaling,a green tea,large,a pain aux raisins
377,64,Kodi Smit-McPhee,an espresso con panna,large,
378,115,Timothy Hutton,a caramel macchiato,small,a chocolate chip cookie
379,151,Clark Gregg,an espresso con panna,medium,a lemon pound cake
380,105,Lisa Kudrow,an espresso,small,a veggie tortilla wrap
381,27,Matthew Morrison,a green tea,small,
382,132,Connie Britton,a salted caramel hot chocolate,medium,
383,172,Nina Dobrev,a peppermint hot chocolate,medium,
384,95,Damian Lewis,an americano,medium,a slice of banana bread
385,68,Ginnifer Goodwin,an Earl Grey,small,
386,16,Kevin Bacon,an espresso macchiato,small,
387,58,Jesse Tyler Ferguson,a flat white,medium,a breakfast tortilla wrap
388,22,Joshua Jackson,a noisette,large,
389,38,Patrick Dempsey,an iced hot chocolate,medium,
390,145,Gillian Jacobs,a green tea,small,a double chocolate muffin
391,174,Emma Roberts,a noisette,small,
392,130,Cybill Shepherd,an espresso,large,
393,94,Joel McHale,a cordusio,large,
394,120,Yvette Nicole Brown,an espresso con panna,large,a chocolate chip cookie
395,188,James Franco,a flat white,small,a chocolate chip cookie
396,53,Channing Tatum,a latte,large,
397,128,Anna Paquin,a flat white,medium,an everything bagel
398,87,Andrew Lincoln,a hot chocolate,medium,
399,60,Matthew McConaughey,a caramel macchiato,small,a blueberry oatmeal
400,122,Josh Dallas,a green tea,medium,a pain au chocolat
401,120,Yvette Nicole Brown,a black tea,large,a blueberry oatmeal
402,39,Jake Johnson,a salted caramel hot chocolate,medium,a carrot cake
403,152,Stephen Moyer,a caramel macchiato,small,
404,186,Bruce Willis,a cappuccino,medium,an everything bagel
405,189,Eric Stonestreet,a salted caramel hot chocolate,large,
406,85,Norman Reedus,a latte,small,
407,122,Josh Dallas,a flat white,medium,a chocolate chip cookie
408,50,Ashley Benson,a peppermint hot chocolate,large,an everything bagel
409,12,David Schwimmer,an americano,large,
410,60,Matthew McConaughey,a cordusio,small,
411,129,Jennifer Carpenter,a cappuccino,large,a gingerbread cookie
412,87,Andrew Lincoln,an espresso macchiato,medium,a pain aux raisins
413,26,Josh Radnor,a flat white,small,a plain bagel
414,169,Kevin McKidd,an iced hot chocolate,small,
415,92,Charlize Theron,an espresso,large,
416,74,Justin Chambers,a cordusio,small,
417,2,Timothy Olyphant,a cappuccino,large,
418,81,Jon Hamm,a cappuccino,large,
419,11,Charlie Hunnam,a salted caramel hot chocolate,small,
420,111,Blake Lively,an espresso con panna,large,a chocolate chip muffin
421,66,Mindy Kaling,an espresso con panna,small,
422,107,Jim Parsons,a cordusio,small,a carrot cake
423,134,Ian Somerhalder,a cappuccino,medium,a carrot cake
424,97,Hugh Laurie,a noisette,medium,
425,21,Alison Brie,a white hot chocolate,large,
426,156,Jennifer Garner,a mocha,large,
427,91,Will Smith,a hot chocolate,medium,
428,173,Lucy Liu,a mocha,medium,
429,86,Simon Baker,a black tea,medium,a plain bagel
430,109,Max Greenfield,a cappuccino,small,
431,123,Paul Wesley,an americano,small,
432,22,Joshua Jackson,a hot chocolate,large,
433,113,Chris Hemsworth,a cappuccino,large,a pain aux raisins
434,99,Paul Reiser,a white hot chocolate,medium,
435,180,Emily VanCamp,an espresso,large,a chocolate chip muffin
436,51,Lena Dunham,a cordusio,small,a double chocolate muffin
437,179,Michael Hall,a cordusio,medium,
438,41,Cote de Pablo,a mocha,small,
439,76,Cate Blanchett,an iced hot chocolate,large,
440,146,Shay Mitchell,an Earl Grey,medium,
441,173,Lucy Liu,an espresso con panna,medium,
442,114,Tatiana Maslany,an iced hot chocolate,small,
443,110,Joyce DeWitt,an iced hot chocolate,large,
444,72,Michael Emerson,a caramel macchiato,medium,
445,36,AnnaLynne McCord,an iced hot chocolate,small,
446,59,Mark Wahlberg,a black tea,medium,
447,32,Miles Teller,an espresso con panna,small,
448,12,David Schwimmer,an americano,large,
449,89,John Slattery,an americano,medium,a breakfast tortilla wrap
450,47,Ty Burrell,a cordusio,small,
451,65,Aaron Paul,a cordusio,large,
452,190,Tom Hiddleston,a white hot chocolate,medium,an almond croissant
453,2,Timothy Olyphant,an espresso con panna,small,a carrot cake
454,95,Damian Lewis,an americano,medium,a slice of banana bread
455,132,Connie Britton,a green tea,small,a carrot cake
456,35,Jonny Lee Miller,an espresso,small,a doughnut
457,106,Helen Hunt,an espresso con panna,small,
458,70,Ryan Gosling,a flat white,small,a chocolate caramel shortbread
459,70,Ryan Gosling,a latte,medium,a classic oatmeal
460,40,Roseanne Barr,a peppermint hot chocolate,small,
461,19,Mark Harmon,an iced hot chocolate,small,
462,190,Tom Hiddleston,a white hot chocolate,medium,an almond croissant
463,72,Michael Emerson,an espresso con panna,large,
464,191,Elisabeth Moss,a cordusio,medium,
465,192,Shailene Woodley,a breakfast tea,small,a lemon pound cake
466,42,Alyson Hannigan,a caramel macchiato,large,
467,111,Blake Lively,an espresso,large,an everything bagel
468,87,Andrew Lincoln,a hot chocolate,medium,
469,117,Edie Falco,a salted caramel hot chocolate,small,a lemon pound cake
470,139,Penn Badgley,an iced hot chocolate,small,a classic oatmeal
471,129,Jennifer Carpenter,an iced hot chocolate,medium,
472,33,Leighton Meester,an espresso con panna,large,
473,4,Zoe Saldana,a flat white,large,
474,134,Ian Somerhalder,a black tea,medium,a breakfast tortilla wrap
475,62,Chris Colfer,an americano,large,a blueberry oatmeal
476,188,James Franco,a peppermint hot chocolate,small,an everything bagel
477,7,Chloe Grace Moretz,a cordusio,medium,
478,24,Rachel Bilson,an Earl Grey,large,a plain bagel
479,61,Anna Torv,an americano,small,an everything bagel
480,44,Johnny Depp,an americano,large,a carrot cake
481,77,Ellen Pompeo,an Earl Grey,medium,
482,6,Emily Deschanel,a cappuccino,medium,
483,15,Noah Wyle,a green tea,medium,
484,22,Joshua Jackson,a caramel macchiato,medium,
485,104,Ed O'Neill,an americano,large,a breakfast tortilla wrap
486,122,Josh Dallas,a salted caramel hot chocolate,medium,a classic oatmeal
487,17,Jeffrey Donovan,a latte,medium,
488,43,Troian Bellisario,a breakfast tea,medium,a pain au chocolat
489,75,Sandra Oh,a white hot chocolate,large,
490,161,Jennifer Aniston,a cordusio,medium,
491,33,Leighton Meester,a caramel macchiato,large,
492,16,Kevin Bacon,a green tea,medium,a blueberry muffin
493,37,Sarah Michelle Gellar,a cappuccino,medium,a lemon pound cake
494,97,Hugh Laurie,a breakfast tea,large,
495,97,Hugh Laurie,a latte,large,a slice of banana bread
496,190,Tom Hiddleston,a white hot chocolate,medium,an almond croissant
497,80,Jessica Capshaw,a latte,small,a lemon pound cake
498,104,Ed O'Neill,a mocha,small,a classic oatmeal
499,110,Joyce DeWitt,a hot chocolate,medium,a chocolate chip muffin
500,187,Jennette McCurdy,a white hot chocolate,small,a breakfast tortilla wrap
501,62,Chris Colfer,an americano,large,a blueberry oatmeal
502,13,Keri Russell,a cappuccino,small,a chocolate chip muffin
503,182,Cobie Smulders,a white hot chocolate,large,
504,110,Joyce DeWitt,an espresso con panna,large,a chocolate chip cookie
505,144,Emily Blunt,a caramel macchiato,small,
506,106,Helen Hunt,a noisette,medium,
507,63,Leonardo DiCaprio,a hot chocolate,small,
508,134,Ian Somerhalder,a cappuccino,medium,a carrot cake
509,62,Chris Colfer,a green tea,medium,a doughnut
510,51,Lena Dunham,an Earl Grey,medium,
511,60,Matthew McConaughey,an espresso macchiato,large,a gingerbread cookie
512,118,David Giuntoli,a cordusio,large,a double chocolate muffin
