IN,CusID,CusName,Drink,Size,Extra
141,144,Olga Kurylenko,an iced coffee mocha,tall,a yogurt parfait
142,151,Jesse Williams,an iced pumpkin spice latte,tall,
143,172,Gina Bellman,an iced cordusio,tall,an egg sandwich
144,124,Poppy Montgomery,a soy latte,short,
145,176,Tina Fey,an orange juice,short,
146,140,Eddie Redmayne,an iced cordusio,grande,a vegan wrap
147,115,Lyndsy Fonseca,an iced cordusio,grande,a cheese toastie
148,147,Eddie McClintock,an iced cordusio,short,a lemon cheesecake
149,177,Kristen Bell,an iced cinnamon dolce latte,tall,a milk chocolate bar
150,157,Josh Hutcherson,an iced cinnamon dolce latte,tall,
151,154,Marion Cotillard,a lemonade,grande,a white chocolate cheesecake
152,171,Lily James,a strawberry lemonade,short,a whole-grain feta sandwich
153,109,Beth Behrs,a pumpkin spice latte,grande,
154,159,Carey Mulligan,a pumpkin spice latte,grande,an egg sandwich
155,154,Marion Cotillard,a lemonade,grande,a white chocolate cheesecake
156,178,Robert Downey Jr.,a strawberry lemonade,grande,
157,179,Seth Rogen,a pumpkin spice latte,short,a cheese toastie
158,104,Sandra Bullock,a peach iced tea,grande,a vegetable sandwich
159,180,Grant Gustin,a pumpkin spice latte,tall,a chocolate brownie
160,136,Scarlett Johansson,a salted caramel mocha,tall,a whole-grain feta sandwich
161,180,Grant Gustin,an iced salted caramel mocha,tall,a lemon cheesecake
162,144,Olga Kurylenko,an iced caramel macchiato,grande,a raspberry cheesecake
163,127,Travis Fimmel,a strawberry lemonade,short,a PBJ sandwich
164,144,Olga Kurylenko,an iced caramel macchiato,grande,a raspberry cheesecake
165,131,Owen Wilson,a raspberry lemonade,grande,
166,138,Victor Garber,a cinnamon latte,tall,a yogurt parfait
167,153,Kristen Wiig,an iced pumpkin spice latte,tall,
168,103,Michael Fassbender,a bottle of water,tall,
169,181,Chris O'Donnell,an iced latte macchiato,tall,
170,111,Steve Carell,a chai tea latte,grande,an egg sandwich
171,117,Emma Stone,a salted caramel mocha,short,
172,125,Reginald VelJohnson,an iced caramel macchiato,grande,a yogurt parfait
173,118,David Spade,an iced salted caramel mocha,grande,a raspberry cheesecake
174,146,Emma Watson,an iced caramel macchiato,short,
175,177,Kristen Bell,a lemonade,tall,
176,182,Lisa Whelchel,an iced salted caramel mocha,short,a vegetable sandwich
177,167,Chandra Wilson,a salted caramel mocha,grande,
178,141,Sophie Turner,a lemonade,short,
179,183,Matt Damon,an iced cinnamon dolce latte,grande,
180,159,Carey Mulligan,a pumpkin spice latte,grande,an egg sandwich
181,105,Kat Graham,an iced cordusio,tall,a white chocolate cheesecake
182,150,John Cusack,a cinnamon latte,tall,
183,161,Billy Campbell,a cinnamon latte,tall,a milk chocolate bar
184,179,Seth Rogen,a pumpkin spice latte,short,a cheese toastie
185,159,Carey Mulligan,a pumpkin spice latte,grande,an egg sandwich
186,105,Kat Graham,a cinnamon latte,tall,a yogurt parfait
187,173,Jenna Coleman,a lemonade,tall,a whole-grain feta sandwich
188,160,Garrett Hedlund,a lemonade,grande,
189,156,Charlotte Rae,a raspberry lemonade,short,an egg sandwich
190,165,Simon Pegg,a soy latte,tall,
191,169,Jason Sudeikis,an iced caramel macchiato,tall,a tomato and mozzarella panini
192,144,Olga Kurylenko,an iced coffee americano,tall,
193,166,Chris Messina,a salted caramel mocha,short,a granola bar
194,184,Jessica Biel,an iced cordusio,grande,a dark chocolate bar
195,185,Bradley Cooper,a soy latte,tall,a dark chocolate bar
196,155,Shelley Hennig,an iced pumpkin spice chai latte,tall,a vegan wrap
197,177,Kristen Bell,a lemonade,tall,
198,161,Billy Campbell,a chai tea latte,tall,
199,169,Jason Sudeikis,a soy latte,short,a chicken and pesto panini
200,186,Mads Mikkelsen,a peach iced tea,short,
201,187,Scott Caan,a lemonade,grande,
202,113,Reese Witherspoon,a strawberry lemonade,grande,
203,144,Olga Kurylenko,an iced caramel macchiato,grande,a raspberry cheesecake
204,188,Ashton Kutcher,a raspberry lemonade,grande,a PBJ sandwich
205,172,Gina Bellman,an iced cordusio,tall,an egg sandwich
206,170,Jason Bateman,a strawberry lemonade,short,a granola bar
207,171,Lily James,a pumpkin spice latte,tall,a granola bar
208,133,Mark Feuerstein,an iced latte macchiato,grande,a yogurt parfait
209,153,Kristen Wiig,a lemonade,short,a vegetable sandwich
210,127,Travis Fimmel,a strawberry lemonade,short,a PBJ sandwich
211,189,Sean Murray,an iced caramel macchiato,grande,
212,139,Laurie Holden,a pumpkin spice latte,grande,a vegetable sandwich
213,182,Lisa Whelchel,an iced salted caramel mocha,short,a vegetable sandwich
214,108,Josh Charles,an iced cinnamon dolce latte,short,a granola bar
215,162,Hayden Christensen,an iced coffee mocha,short,
216,155,Shelley Hennig,an iced pumpkin spice chai latte,tall,a vegan wrap
217,190,Emma Thompson,an iced coffee americano,tall,
218,188,Ashton Kutcher,an iced cordusio,grande,a vegetable sandwich
219,183,Matt Damon,a raspberry lemonade,grande,a raspberry cheesecake
220,145,Todd Bridges,an iced cinnamon dolce latte,short,a yogurt parfait
221,191,Claire Danes,a peach iced tea,grande,a whole-grain feta sandwich
222,192,Brooke Elliott,a soy latte,tall,a raspberry cheesecake
223,179,Seth Rogen,a pumpkin spice latte,short,a cheese toastie
224,129,Rupert Grint,a bottle of water,short,a dark chocolate bar
225,172,Gina Bellman,an iced caramel macchiato,short,
226,163,Amy Brenneman,a salted caramel mocha,short,
227,152,Ron Perlman,a strawberry lemonade,short,a fruit mix
228,116,Fred Armisen,a raspberry lemonade,short,a granola bar
229,108,Josh Charles,an iced latte macchiato,short,a vegetable sandwich
230,113,Reese Witherspoon,an iced cordusio,short,a strawberry cheesecake
231,104,Sandra Bullock,an iced pumpkin spice latte,grande,
232,176,Tina Fey,an orange juice,short,
233,114,Kyra Sedgwick,a bottle of water,tall,a vegan wrap
234,186,Mads Mikkelsen,a bottle of water,short,
235,138,Victor Garber,a cinnamon latte,tall,a yogurt parfait
236,124,Poppy Montgomery,a pumpkin spice latte,short,a chocolate brownie
237,102,Candice King,a salted caramel mocha,short,a vegan wrap
238,111,Steve Carell,a chai tea latte,grande,
239,191,Claire Danes,an iced coffee americano,short,
240,193,Deborah Ann Woll,a strawberry lemonade,grande,
241,108,Josh Charles,an iced cinnamon dolce latte,short,a granola bar
242,142,Anna Kendrick,a bottle of water,grande,
243,128,Anna Gunn,an iced coffee americano,grande,a strawberry cheesecake
244,125,Reginald VelJohnson,an iced caramel macchiato,grande,a yogurt parfait
245,123,Terrence Howard,a pumpkin spice latte,tall,a lemon cheesecake
246,169,Jason Sudeikis,a bottle of water,short,
247,123,Terrence Howard,an iced coffee mocha,grande,
248,180,Grant Gustin,an iced coffee mocha,grande,a PBJ sandwich
249,108,Josh Charles,a strawberry lemonade,short,a dark chocolate bar
250,143,Cory Monteith,a peach iced tea,grande,a chocolate brownie
251,172,Gina Bellman,a chai tea latte,grande,a white chocolate cheesecake
252,127,Travis Fimmel,a strawberry lemonade,short,a PBJ sandwich
253,152,Ron Perlman,a chai tea latte,grande,
254,180,Grant Gustin,an iced coffee mocha,grande,a PBJ sandwich
255,145,Todd Bridges,a salted caramel mocha,tall,
256,194,Ewan McGregor,an iced pumpkin spice latte,short,a vegetable sandwich
257,163,Amy Brenneman,a salted caramel mocha,short,
258,187,Scott Caan,a lemonade,grande,
259,171,Lily James,a strawberry lemonade,short,a whole-grain feta sandwich
260,161,Billy Campbell,a cinnamon latte,tall,a milk chocolate bar
261,142,Anna Kendrick,a bottle of water,grande,
262,142,Anna Kendrick,a bottle of water,grande,
263,188,Ashton Kutcher,a pumpkin spice latte,tall,
264,182,Lisa Whelchel,an iced cordusio,tall,a white chocolate cheesecake
265,104,Sandra Bullock,a peach iced tea,grande,a vegetable sandwich
266,118,David Spade,an iced pumpkin spice latte,grande,
267,179,Seth Rogen,a pumpkin spice latte,short,a cheese toastie
268,169,Jason Sudeikis,an iced caramel macchiato,tall,
269,125,Reginald VelJohnson,an iced pumpkin spice latte,grande,
270,123,Terrence Howard,an iced coffee mocha,grande,
271,111,Steve Carell,a chai tea latte,grande,
272,141,Sophie Turner,a lemonade,short,
273,172,Gina Bellman,a chai tea latte,tall,a chocolate brownie
274,163,Amy Brenneman,a salted caramel mocha,short,
275,184,Jessica Biel,a strawberry lemonade,tall,a milk chocolate bar
276,146,Emma Watson,a cinnamon latte,short,
277,195,Kit Harington,an iced pumpkin spice chai latte,short,
278,157,Josh Hutcherson,an iced latte macchiato,grande,
279,136,Scarlett Johansson,an iced cordusio,grande,a fruit mix
280,142,Anna Kendrick,an iced pumpkin spice chai latte,tall,a raspberry cheesecake
281,188,Ashton Kutcher,a strawberry lemonade,short,a strawberry cheesecake
282,191,Claire Danes,an orange juice,grande,a milk chocolate bar
283,126,Suzanne Somers,a lemonade,grande,
284,115,Lyndsy Fonseca,an iced pumpkin spice latte,short,
285,129,Rupert Grint,a bottle of water,short,a dark chocolate bar
286,184,Jessica Biel,a cinnamon latte,short,a chicken and pesto panini
287,166,Chris Messina,a lemonade,short,
288,103,Michael Fassbender,a bottle of water,tall,
289,171,Lily James,an iced latte macchiato,short,
290,168,Ted Danson,a pumpkin spice latte,short,
291,178,Robert Downey Jr.,a strawberry lemonade,grande,
292,155,Shelley Hennig,a chai tea latte,grande,
293,133,Mark Feuerstein,a strawberry lemonade,tall,
294,137,Patricia Arquette,an iced coffee americano,grande,
295,196,Megan Fox,an iced pumpkin spice latte,tall,
296,132,Melissa Rauch,an iced cordusio,tall,
297,125,Reginald VelJohnson,an iced coffee mocha,tall,
298,104,Sandra Bullock,an iced pumpkin spice chai latte,grande,a lemon cheesecake
299,197,Lindsay Lohan,an iced cordusio,tall,
300,154,Marion Cotillard,an iced pumpkin spice chai latte,grande,a strawberry cheesecake
301,189,Sean Murray,an iced cinnamon dolce latte,tall,
302,172,Gina Bellman,an iced coffee americano,grande,a milk chocolate bar
303,149,James Roday,a pumpkin spice latte,grande,a salted caramel brownie
304,135,Michael Vartan,a salted caramel mocha,short,a cheese toastie
305,118,David Spade,a lemonade,short,a strawberry cheesecake
306,116,Fred Armisen,a raspberry lemonade,short,a granola bar
307,162,Hayden Christensen,an iced coffee mocha,short,
308,195,Kit Harington,an iced pumpkin spice chai latte,short,
309,197,Lindsay Lohan,an iced cordusio,tall,
310,174,Maisie Williams,an iced latte macchiato,tall,
311,187,Scott Caan,an iced coffee mocha,grande,
312,120,Daniel Radcliffe,a salted caramel mocha,grande,a tomato and mozzarella panini
313,125,Reginald VelJohnson,an iced caramel macchiato,grande,
314,164,Chandler Riggs,a cinnamon latte,tall,
315,183,Matt Damon,an iced cinnamon dolce latte,short,
316,136,Scarlett Johansson,a bottle of water,tall,
317,118,David Spade,a peach iced tea,short,
318,117,Emma Stone,a peach iced tea,short,
319,165,Simon Pegg,a strawberry lemonade,grande,
320,127,Travis Fimmel,a chai tea latte,short,
321,141,Sophie Turner,an orange juice,short,
322,105,Kat Graham,an iced cordusio,tall,a white chocolate cheesecake
323,136,Scarlett Johansson,an orange juice,short,
324,137,Patricia Arquette,an iced pumpkin spice latte,short,a vegan wrap
325,145,Todd Bridges,a salted caramel mocha,tall,
326,112,Chiwetel Ejiofor,an orange juice,short,
327,138,Victor Garber,a chai tea latte,tall,
328,146,Emma Watson,a peach iced tea,grande,a milk chocolate bar
329,160,Garrett Hedlund,a lemonade,grande,
330,150,John Cusack,a cinnamon latte,tall,
331,174,Maisie Williams,an iced latte macchiato,tall,
332,113,Reese Witherspoon,an iced cordusio,short,a strawberry cheesecake
333,148,Russell Brand,a salted caramel mocha,grande,a milk chocolate bar
334,165,Simon Pegg,an iced latte macchiato,tall,a vegetable sandwich
335,138,Victor Garber,a cinnamon latte,tall,a yogurt parfait
336,167,Chandra Wilson,a salted caramel mocha,grande,
337,156,Charlotte Rae,a raspberry lemonade,short,an egg sandwich
338,132,Melissa Rauch,an iced cordusio,tall,
339,182,Lisa Whelchel,an iced cordusio,grande,a milk chocolate bar
340,155,Shelley Hennig,an iced coffee mocha,short,
341,157,Josh Hutcherson,a pumpkin spice latte,grande,a fruit mix
342,142,Anna Kendrick,an iced latte macchiato,short,a fruit mix
343,195,Kit Harington,an iced pumpkin spice chai latte,short,
344,198,Jason Segel,a chai tea latte,short,
345,190,Emma Thompson,an iced coffee americano,tall,
346,160,Garrett Hedlund,a lemonade,grande,
347,144,Olga Kurylenko,an iced caramel macchiato,grande,a raspberry cheesecake
348,121,Alexander Skarsgard,a pumpkin spice latte,tall,
349,126,Suzanne Somers,a lemonade,grande,
350,178,Robert Downey Jr.,a strawberry lemonade,grande,
351,171,Lily James,an iced latte macchiato,short,a granola bar
352,137,Patricia Arquette,a raspberry lemonade,tall,a milk chocolate bar
353,138,Victor Garber,a cinnamon latte,tall,a yogurt parfait
354,192,Brooke Elliott,an iced salted caramel mocha,grande,
355,158,Kathy Bates,a pumpkin spice latte,short,a chicken and pesto panini
356,114,Kyra Sedgwick,a bottle of water,tall,a vegan wrap
357,192,Brooke Elliott,an iced pumpkin spice chai latte,grande,
358,165,Simon Pegg,a strawberry lemonade,grande,
359,174,Maisie Williams,an iced latte macchiato,tall,
360,162,Hayden Christensen,a pumpkin spice latte,grande,
361,169,Jason Sudeikis,an iced caramel macchiato,tall,
362,195,Kit Harington,an iced pumpkin spice chai latte,short,
363,120,Daniel Radcliffe,a peach iced tea,tall,a chicken and pesto panini
364,192,Brooke Elliott,an iced pumpkin spice chai latte,grande,
365,187,Scott Caan,a soy latte,short,a PBJ sandwich
366,176,Tina Fey,an orange juice,short,
367,118,David Spade,a peach iced tea,short,
368,161,Billy Campbell,a cinnamon latte,tall,a milk chocolate bar
369,120,Daniel Radcliffe,a bottle of water,grande,
370,117,Emma Stone,a chai tea latte,grande,
371,105,Kat Graham,an iced cordusio,tall,a white chocolate cheesecake
372,188,Ashton Kutcher,a strawberry lemonade,short,a strawberry cheesecake
373,180,Grant Gustin,an iced coffee americano,grande,
374,175,Marg Helgenberger,an iced pumpkin spice chai latte,grande,a lemon cheesecake
375,196,Megan Fox,an iced pumpkin spice latte,tall,
376,145,Todd Bridges,a salted caramel mocha,tall,
377,104,Sandra Bullock,an iced coffee mocha,short,
378,107,Christian Kane,a soy latte,tall,a tomato and mozzarella panini
379,120,Daniel Radcliffe,a salted caramel mocha,grande,a tomato and mozzarella panini
380,147,Eddie McClintock,an iced cordusio,short,a lemon cheesecake
381,164,Chandler Riggs,an iced pumpkin spice chai latte,short,
382,118,David Spade,a peach iced tea,short,
383,156,Charlotte Rae,an iced cinnamon dolce latte,grande,
384,173,Jenna Coleman,a cinnamon latte,short,a dark chocolate bar
385,170,Jason Bateman,a lemonade,short,a lemon cheesecake
386,146,Emma Watson,an iced caramel macchiato,short,
387,174,Maisie Williams,an iced latte macchiato,tall,
388,138,Victor Garber,a strawberry lemonade,tall,a chocolate brownie
389,178,Robert Downey Jr.,a strawberry lemonade,grande,
390,196,Megan Fox,an iced cinnamon dolce latte,grande,a PBJ sandwich
391,167,Chandra Wilson,a salted caramel mocha,grande,
392,178,Robert Downey Jr.,a strawberry lemonade,grande,
393,182,Lisa Whelchel,an iced salted caramel mocha,short,a vegetable sandwich
394,107,Christian Kane,a pumpkin spice latte,grande,
395,146,Emma Watson,an iced caramel macchiato,short,
396,174,Maisie Williams,an iced latte macchiato,tall,
397,114,Kyra Sedgwick,a bottle of water,tall,a vegan wrap
398,196,Megan Fox,an iced pumpkin spice latte,tall,
399,125,Reginald VelJohnson,a raspberry lemonade,short,a cinnamon swirl
400,131,Owen Wilson,an iced caramel macchiato,short,
401,111,Steve Carell,an iced latte macchiato,grande,a white chocolate cheesecake
402,106,Leslie Mann,an iced pumpkin spice latte,short,
403,174,Maisie Williams,an iced latte macchiato,tall,
404,139,Laurie Holden,a cinnamon latte,tall,
405,186,Mads Mikkelsen,a salted caramel mocha,tall,
406,129,Rupert Grint,an iced coffee mocha,grande,
407,188,Ashton Kutcher,a peach iced tea,tall,
408,136,Scarlett Johansson,an iced pumpkin spice chai latte,grande,a vegetable sandwich
409,167,Chandra Wilson,an iced cordusio,grande,
410,156,Charlotte Rae,a raspberry lemonade,short,an egg sandwich
411,157,Josh Hutcherson,a pumpkin spice latte,grande,
412,106,Leslie Mann,an iced pumpkin spice latte,short,
413,198,Jason Segel,a chai tea latte,short,
414,181,Chris O'Donnell,an iced latte macchiato,tall,
415,119,Busy Philipps,a pumpkin spice latte,tall,
416,182,Lisa Whelchel,an iced salted caramel mocha,short,a vegetable sandwich
417,142,Anna Kendrick,an iced pumpkin spice chai latte,tall,a PBJ sandwich
418,154,Marion Cotillard,an iced coffee americano,grande,
419,170,Jason Bateman,a salted caramel mocha,grande,
420,180,Grant Gustin,an iced coffee mocha,grande,a PBJ sandwich
421,181,Chris O'Donnell,an iced latte macchiato,tall,
422,142,Anna Kendrick,a bottle of water,grande,
423,169,Jason Sudeikis,an iced caramel macchiato,tall,
424,181,Chris O'Donnell,an iced pumpkin spice chai latte,grande,a white chocolate cheesecake
425,145,Todd Bridges,a soy latte,tall,a whole-grain feta sandwich
426,133,Mark Feuerstein,a pumpkin spice latte,tall,
427,181,Chris O'Donnell,a chai tea latte,tall,
428,102,Candice King,an iced pumpkin spice latte,short,a white chocolate cheesecake
429,126,Suzanne Somers,a lemonade,grande,
430,154,Marion Cotillard,a lemonade,grande,a white chocolate cheesecake
431,194,Ewan McGregor,an iced pumpkin spice latte,short,a vegetable sandwich
432,126,Suzanne Somers,a cinnamon latte,short,a tomato and mozzarella panini
433,196,Megan Fox,an iced pumpkin spice latte,tall,
434,108,Josh Charles,a chai tea latte,short,a strawberry cheesecake
435,164,Chandler Riggs,a cinnamon latte,tall,
436,132,Melissa Rauch,a peach iced tea,short,
437,120,Daniel Radcliffe,a salted caramel mocha,grande,a tomato and mozzarella panini
438,181,Chris O'Donnell,an iced cordusio,tall,a whole-grain feta sandwich
439,194,Ewan McGregor,an iced pumpkin spice latte,short,a vegetable sandwich
440,149,James Roday,an iced latte macchiato,grande,a PBJ sandwich
441,176,Tina Fey,an orange juice,short,
442,186,Mads Mikkelsen,a salted caramel mocha,tall,
443,104,Sandra Bullock,a soy latte,short,a white chocolate cheesecake
444,165,Simon Pegg,an iced caramel macchiato,grande,
445,115,Lyndsy Fonseca,a bottle of water,grande,an egg sandwich
446,139,Laurie Holden,a peach iced tea,short,a granola bar
447,114,Kyra Sedgwick,a bottle of water,tall,a vegan wrap
448,151,Jesse Williams,an orange juice,short,a granola bar
449,181,Chris O'Donnell,an iced latte macchiato,tall,
450,120,Daniel Radcliffe,a salted caramel mocha,grande,a tomato and mozzarella panini
451,182,Lisa Whelchel,an iced salted caramel mocha,short,a vegetable sandwich
452,164,Chandler Riggs,a cinnamon latte,tall,
453,180,Grant Gustin,a chai tea latte,short,a raspberry cheesecake
454,149,James Roday,an iced coffee americano,short,
455,159,Carey Mulligan,a lemonade,short,
456,162,Hayden Christensen,a salted caramel mocha,grande,
457,154,Marion Cotillard,an iced cordusio,short,a cheese toastie
458,122,Missy Peregrym,an iced pumpkin spice chai latte,grande,
459,159,Carey Mulligan,an iced coffee mocha,short,a vegetable sandwich
460,181,Chris O'Donnell,an iced pumpkin spice chai latte,short,
461,139,Laurie Holden,a salted caramel mocha,grande,
462,177,Kristen Bell,a strawberry lemonade,tall,
463,116,Fred Armisen,an iced latte macchiato,tall,a vegan wrap
464,109,Beth Behrs,a strawberry lemonade,grande,
465,171,Lily James,a strawberry lemonade,short,a whole-grain feta sandwich
466,145,Todd Bridges,a chai tea latte,tall,
467,123,Terrence Howard,a chai tea latte,tall,
