IN,CusID,CusName,Drink,Size,Extra
256,176,Laurie Holden,an iced salted caramel mocha,tall,
257,137,Chace Crawford,an iced pumpkin spice latte,tall,
258,115,Lindsay Lohan,a soy latte,grande,
259,177,Kristen Bell,an iced salted caramel mocha,grande,a cinnamon swirl
260,193,Amy Brenneman,a salted caramel mocha,tall,
261,140,Chandler Riggs,an iced cordusio,short,a strawberry cheesecake
262,108,Suzanne Somers,an iced cordusio,tall,
263,120,Danai Gurira,an iced pumpkin spice chai latte,short,
264,176,Laurie Holden,a strawberry lemonade,short,
265,159,Claire Danes,an iced cinnamon dolce latte,grande,an egg sandwich
266,160,Chandra Wilson,an iced pumpkin spice latte,grande,
267,142,Emma Watson,a soy latte,short,
268,121,Jesse Williams,an iced salted caramel mocha,tall,a tomato and mozzarella panini
269,164,Melissa Rauch,an iced coffee mocha,tall,
270,141,David Spade,a strawberry lemonade,short,a whole-grain feta sandwich
271,156,Eric Dane,a bottle of water,tall,
272,194,Poppy Montgomery,an iced coffee mocha,tall,a cinnamon swirl
273,140,Chandler Riggs,a strawberry lemonade,grande,a white chocolate cheesecake
274,114,Patricia Arquette,an iced cordusio,tall,
275,174,Ted Danson,an iced cinnamon dolce latte,grande,
276,129,Jason Bateman,a soy latte,tall,
277,190,Christian Kane,an iced salted caramel mocha,tall,a yogurt parfait
278,139,Ron Perlman,an iced cordusio,grande,
279,111,Candice King,an orange juice,grande,a tomato and mozzarella panini
280,144,Nicole Kidman,a raspberry lemonade,grande,a cinnamon swirl
281,110,John Cusack,an iced cinnamon dolce latte,short,
282,154,Sophie Turner,an iced cordusio,tall,a chocolate brownie
283,183,Eddie Redmayne,a peach iced tea,short,
284,179,Shelley Hennig,a soy latte,grande,a milk chocolate bar
285,181,Terrence Howard,a salted caramel mocha,tall,
286,133,Kristen Wiig,a soy latte,grande,
287,186,Scarlett Johansson,an iced coffee americano,tall,
288,167,Russell Brand,an iced caramel macchiato,tall,a granola bar
289,150,Jessica Biel,an iced latte macchiato,tall,
290,195,Chris O'Donnell,an iced pumpkin spice chai latte,grande,
291,134,Kat Graham,a raspberry lemonade,short,
292,190,Christian Kane,an iced salted caramel mocha,tall,a yogurt parfait
293,189,Olga Kurylenko,an iced pumpkin spice chai latte,grande,
294,152,Missy Peregrym,an iced cordusio,grande,a lemon cheesecake
295,146,Michael Vartan,an iced cordusio,grande,
296,158,Garrett Hedlund,a salted caramel mocha,grande,
297,149,Carey Mulligan,an iced coffee americano,tall,
298,171,Mark Feuerstein,an iced coffee americano,short,a PBJ sandwich
299,138,Anna Gunn,an iced pumpkin spice latte,short,
300,112,Kyra Sedgwick,an iced pumpkin spice chai latte,tall,
301,144,Nicole Kidman,a salted caramel mocha,tall,a salted caramel brownie
302,115,Lindsay Lohan,an iced coffee americano,short,
303,116,Cory Monteith,a salted caramel mocha,grande,a vegetable sandwich
304,135,Tina Fey,an iced pumpkin spice latte,grande,
305,123,Steve Carell,a strawberry lemonade,short,a milk chocolate bar
306,132,Ewan McGregor,an iced cinnamon dolce latte,tall,
307,109,Emma Thompson,an iced salted caramel mocha,grande,a strawberry cheesecake
308,196,Ansel Elgort,a lemonade,tall,
309,168,Reese Witherspoon,a bottle of water,grande,a vegetable sandwich
310,192,Simon Pegg,a bottle of water,short,a chicken and pesto panini
311,172,Reginald VelJohnson,a chai tea latte,tall,a granola bar
312,112,Kyra Sedgwick,a chai tea latte,grande,
313,196,Ansel Elgort,a lemonade,tall,
314,152,Missy Peregrym,a strawberry lemonade,grande,a chicken and pesto panini
315,118,Grant Gustin,a cinnamon latte,short,
316,197,Anna Kendrick,a bottle of water,short,a cinnamon swirl
317,176,Laurie Holden,a strawberry lemonade,short,
318,189,Olga Kurylenko,an iced pumpkin spice chai latte,grande,
319,123,Steve Carell,a raspberry lemonade,tall,
320,151,Gina Bellman,an iced pumpkin spice chai latte,short,
321,146,Michael Vartan,an iced cordusio,grande,
322,156,Eric Dane,a cinnamon latte,tall,a raspberry cheesecake
323,188,Deborah Ann Woll,an iced coffee americano,grande,a milk chocolate bar
324,150,Jessica Biel,an iced pumpkin spice chai latte,short,a tomato and mozzarella panini
325,129,Jason Bateman,an iced latte macchiato,grande,a dark chocolate bar
326,102,Bradley Cooper,an iced pumpkin spice chai latte,grande,a strawberry cheesecake
327,177,Kristen Bell,an iced salted caramel mocha,grande,a cinnamon swirl
328,108,Suzanne Somers,an iced latte macchiato,grande,a strawberry cheesecake
329,187,Marion Cotillard,a peach iced tea,short,
330,190,Christian Kane,a salted caramel mocha,tall,a fruit mix
331,169,Lily James,an iced salted caramel mocha,grande,
332,115,Lindsay Lohan,an iced cordusio,tall,a strawberry cheesecake
333,129,Jason Bateman,a bottle of water,grande,a lemon cheesecake
334,144,Nicole Kidman,a chai tea latte,short,
335,183,Eddie Redmayne,a peach iced tea,short,
336,179,Shelley Hennig,a soy latte,grande,a milk chocolate bar
337,181,Terrence Howard,a cinnamon latte,grande,
338,184,Scott Caan,a peach iced tea,short,a chicken and pesto panini
339,135,Tina Fey,an iced pumpkin spice latte,grande,
340,122,Megan Fox,an iced coffee americano,short,a fruit mix
341,102,Bradley Cooper,a cinnamon latte,grande,
342,171,Mark Feuerstein,an iced cordusio,grande,
343,161,Ashton Kutcher,an orange juice,short,a white chocolate cheesecake
344,198,Beth Behrs,an iced coffee mocha,grande,
345,155,Leslie Mann,an iced pumpkin spice latte,short,
346,188,Deborah Ann Woll,a peach iced tea,grande,
347,179,Shelley Hennig,an iced pumpkin spice chai latte,grande,
348,117,Lisa Whelchel,a bottle of water,grande,a tomato and mozzarella panini
349,101,Lyndsy Fonseca,a lemonade,short,
350,159,Claire Danes,an iced latte macchiato,grande,a dark chocolate bar
351,198,Beth Behrs,an iced coffee mocha,grande,
352,159,Claire Danes,an iced cordusio,tall,a white chocolate cheesecake
353,152,Missy Peregrym,a pumpkin spice latte,short,
354,141,David Spade,a strawberry lemonade,short,a whole-grain feta sandwich
355,194,Poppy Montgomery,an iced coffee mocha,tall,a cinnamon swirl
356,120,Danai Gurira,an orange juice,short,
357,180,Marg Helgenberger,a cinnamon latte,tall,
358,101,Lyndsy Fonseca,a pumpkin spice latte,short,
359,194,Poppy Montgomery,a strawberry lemonade,short,a whole-grain feta sandwich
360,149,Carey Mulligan,a bottle of water,short,
361,175,Jenna Coleman,a cinnamon latte,tall,
362,171,Mark Feuerstein,a bottle of water,grande,
363,120,Danai Gurira,an iced cordusio,grande,
364,119,Kit Harington,an iced coffee americano,tall,
365,174,Ted Danson,a raspberry lemonade,tall,
366,174,Ted Danson,an iced salted caramel mocha,tall,a chocolate brownie
367,156,Eric Dane,a bottle of water,tall,
368,184,Scott Caan,a bottle of water,short,a yogurt parfait
369,188,Deborah Ann Woll,an iced coffee americano,short,
370,197,Anna Kendrick,an iced pumpkin spice chai latte,grande,a dark chocolate bar
371,149,Carey Mulligan,a chai tea latte,grande,
372,192,Simon Pegg,a raspberry lemonade,grande,a granola bar
373,106,Robert Downey Jr.,an iced salted caramel mocha,short,
374,183,Eddie Redmayne,a peach iced tea,short,
375,198,Beth Behrs,an iced coffee mocha,grande,
376,118,Grant Gustin,a cinnamon latte,short,
377,157,Todd Bridges,an iced cordusio,tall,a yogurt parfait
378,139,Ron Perlman,an iced cordusio,grande,
379,189,Olga Kurylenko,a salted caramel mocha,short,
380,186,Scarlett Johansson,an iced coffee americano,tall,
381,199,Matt Damon,an iced caramel macchiato,grande,a whole-grain feta sandwich
382,182,Billy Campbell,an iced pumpkin spice chai latte,grande,a yogurt parfait
383,181,Terrence Howard,a salted caramel mocha,tall,
384,128,Alexander Skarsgard,a salted caramel mocha,grande,
385,133,Kristen Wiig,a soy latte,grande,
386,144,Nicole Kidman,a raspberry lemonade,short,
387,139,Ron Perlman,a strawberry lemonade,tall,a granola bar
388,171,Mark Feuerstein,a bottle of water,grande,
389,200,Busy Philipps,a salted caramel mocha,tall,a white chocolate cheesecake
390,148,Eddie McClintock,a strawberry lemonade,tall,a whole-grain feta sandwich
391,126,Sean Murray,a salted caramel mocha,tall,a tomato and mozzarella panini
392,186,Scarlett Johansson,an iced coffee americano,tall,
393,139,Ron Perlman,an iced cordusio,grande,
394,183,Eddie Redmayne,an iced coffee americano,tall,
395,199,Matt Damon,an iced caramel macchiato,grande,a whole-grain feta sandwich
396,107,Paul Rudd,a peach iced tea,short,a milk chocolate bar
397,165,Fred Armisen,a chai tea latte,grande,
398,169,Lily James,an iced coffee mocha,grande,
399,175,Jenna Coleman,an iced cordusio,short,
400,162,Charlotte Rae,an iced pumpkin spice chai latte,tall,a cheese toastie
401,193,Amy Brenneman,a salted caramel mocha,tall,
402,190,Christian Kane,a salted caramel mocha,short,
403,191,Chris Messina,a bottle of water,short,a fruit mix
404,191,Chris Messina,a strawberry lemonade,short,a raspberry cheesecake
405,140,Chandler Riggs,an iced pumpkin spice latte,tall,
406,180,Marg Helgenberger,a cinnamon latte,tall,
407,163,Mads Mikkelsen,an iced coffee americano,grande,
408,198,Beth Behrs,an orange juice,tall,
409,188,Deborah Ann Woll,an iced coffee americano,short,
410,105,Daniel Radcliffe,a lemonade,tall,
411,136,Sandra Bullock,a lemonade,tall,a chicken and pesto panini
412,184,Scott Caan,a cinnamon latte,short,a vegan wrap
413,116,Cory Monteith,an iced pumpkin spice chai latte,short,
414,109,Emma Thompson,an iced salted caramel mocha,grande,a strawberry cheesecake
415,197,Anna Kendrick,a soy latte,short,
416,118,Grant Gustin,a cinnamon latte,short,
417,192,Simon Pegg,a pumpkin spice latte,short,a PBJ sandwich
418,174,Ted Danson,an iced salted caramel mocha,tall,
419,134,Kat Graham,an iced caramel macchiato,tall,a granola bar
420,185,James Roday,an iced caramel macchiato,grande,a cheese toastie
421,113,Rupert Grint,a cinnamon latte,tall,
422,167,Russell Brand,an iced coffee mocha,grande,a vegetable sandwich
423,132,Ewan McGregor,an iced cinnamon dolce latte,tall,
424,157,Todd Bridges,a chai tea latte,short,a milk chocolate bar
425,110,John Cusack,an iced cinnamon dolce latte,short,
426,199,Matt Damon,a peach iced tea,tall,a yogurt parfait
427,157,Todd Bridges,an iced pumpkin spice chai latte,grande,a chocolate brownie
428,182,Billy Campbell,a soy latte,tall,a cinnamon swirl
429,166,Victor Garber,a cinnamon latte,grande,
430,136,Sandra Bullock,a strawberry lemonade,short,a chocolate brownie
431,175,Jenna Coleman,a cinnamon latte,grande,
432,136,Sandra Bullock,an iced cinnamon dolce latte,short,
433,198,Beth Behrs,an iced coffee mocha,grande,
434,196,Ansel Elgort,an iced pumpkin spice latte,grande,
435,170,Brooke Elliott,a raspberry lemonade,short,a strawberry cheesecake
436,110,John Cusack,a soy latte,grande,
437,169,Lily James,an iced salted caramel mocha,grande,
438,192,Simon Pegg,a salted caramel mocha,grande,a whole-grain feta sandwich
439,197,Anna Kendrick,a bottle of water,grande,a fruit mix
440,197,Anna Kendrick,an iced cinnamon dolce latte,tall,
441,196,Ansel Elgort,a salted caramel mocha,tall,a milk chocolate bar
442,178,Jason Sudeikis,a strawberry lemonade,short,a yogurt parfait
443,170,Brooke Elliott,an iced cordusio,short,a white chocolate cheesecake
444,170,Brooke Elliott,an iced cinnamon dolce latte,short,
445,195,Chris O'Donnell,an iced pumpkin spice chai latte,grande,
446,178,Jason Sudeikis,a salted caramel mocha,grande,
447,132,Ewan McGregor,an iced pumpkin spice latte,tall,
448,195,Chris O'Donnell,an iced pumpkin spice chai latte,grande,
449,117,Lisa Whelchel,an orange juice,tall,a strawberry cheesecake
450,170,Brooke Elliott,a raspberry lemonade,grande,a granola bar
451,161,Ashton Kutcher,a lemonade,short,a lemon cheesecake
452,117,Lisa Whelchel,an orange juice,tall,a strawberry cheesecake
453,181,Terrence Howard,a raspberry lemonade,tall,a granola bar
454,163,Mads Mikkelsen,a bottle of water,short,
455,163,Mads Mikkelsen,an iced coffee mocha,grande,a milk chocolate bar
456,162,Charlotte Rae,an iced pumpkin spice chai latte,tall,a cheese toastie
457,199,Matt Damon,an iced coffee mocha,short,a fruit mix
458,125,Jason Segel,an orange juice,short,a fruit mix
459,132,Ewan McGregor,an iced cinnamon dolce latte,tall,
460,166,Victor Garber,a salted caramel mocha,short,
461,186,Scarlett Johansson,an iced coffee americano,tall,
462,165,Fred Armisen,an iced latte macchiato,grande,a vegan wrap
463,193,Amy Brenneman,a salted caramel mocha,tall,
464,172,Reginald VelJohnson,a lemonade,tall,
465,103,Josh Hutcherson,a peach iced tea,grande,
466,191,Chris Messina,an iced latte macchiato,grande,
467,187,Marion Cotillard,an iced pumpkin spice chai latte,grande,
468,200,Busy Philipps,a salted caramel mocha,tall,a white chocolate cheesecake
469,165,Fred Armisen,an iced caramel macchiato,tall,
470,195,Chris O'Donnell,an iced pumpkin spice latte,short,a cheese toastie
471,200,Busy Philipps,a salted caramel mocha,tall,a white chocolate cheesecake
