IN,CusID,CusName,Drink,Size,Extra
42,129,Jessica Biel,an iced pumpkin spice chai latte,tall,
43,137,Chandler Riggs,an iced pumpkin spice latte,grande,
44,138,Leslie Mann,a lemonade,grande,a salted caramel brownie
45,139,Marion Cotillard,an iced caramel macchiato,grande,
46,127,Josh Charles,an iced coffee americano,tall,
47,140,Suzanne Somers,an iced cinnamon dolce latte,short,a milk chocolate bar
48,134,Maisie Williams,a peach iced tea,grande,
49,101,Jesse Williams,a pumpkin spice latte,short,
50,141,Deborah Ann Woll,an iced caramel macchiato,tall,a fruit mix
51,142,Eddie Redmayne,an iced cinnamon dolce latte,grande,a chocolate brownie
52,143,Rupert Grint,a cinnamon latte,short,a lemon cheesecake
53,144,Michael Fassbender,a raspberry lemonade,grande,
54,145,Nicole Kidman,an iced caramel macchiato,tall,a fruit mix
55,146,Charlotte Rae,a soy latte,tall,a yogurt parfait
56,121,Patricia Arquette,an iced coffee americano,short,
57,125,Chiwetel Ejiofor,an iced salted caramel mocha,short,a PBJ sandwich
58,147,Simon Pegg,an orange juice,short,
59,148,Lily James,an iced cordusio,short,a yogurt parfait
60,149,Eddie McClintock,an iced caramel macchiato,short,
61,143,Rupert Grint,a cinnamon latte,short,a lemon cheesecake
62,148,Lily James,an iced cordusio,short,a yogurt parfait
63,150,Todd Bridges,a lemonade,grande,
64,151,Matt Damon,an orange juice,tall,a cheese toastie
65,118,Kathy Bates,an iced salted caramel mocha,grande,a cheese toastie
66,152,Carey Mulligan,an iced cinnamon dolce latte,grande,
67,137,Chandler Riggs,an iced pumpkin spice latte,grande,
68,135,Christian Kane,an iced latte macchiato,tall,a salted caramel brownie
69,153,Paul Rudd,an iced caramel macchiato,grande,a dark chocolate bar
70,146,Charlotte Rae,a soy latte,tall,a yogurt parfait
71,154,Steve Carell,a peach iced tea,grande,
72,155,Eric Dane,an iced coffee americano,tall,a vegan wrap
73,156,Cory Monteith,an iced pumpkin spice chai latte,tall,
74,157,Poppy Montgomery,a cinnamon latte,grande,
75,158,Reginald VelJohnson,an iced pumpkin spice latte,short,
76,159,Kat Graham,a lemonade,grande,
77,160,Laurie Holden,a cinnamon latte,tall,
78,112,Reese Witherspoon,a cinnamon latte,short,
79,161,Amy Brenneman,an iced latte macchiato,grande,an egg sandwich
80,110,Mark Feuerstein,a raspberry lemonade,short,
81,158,Reginald VelJohnson,an iced pumpkin spice latte,short,
82,162,Ted Danson,an iced coffee americano,tall,a white chocolate cheesecake
83,102,Brooke Elliott,an iced salted caramel mocha,short,
84,138,Leslie Mann,a lemonade,grande,a salted caramel brownie
85,109,Sean Murray,a raspberry lemonade,tall,a cheese toastie
86,156,Cory Monteith,an iced pumpkin spice chai latte,tall,
87,163,Alexander Skarsgard,a salted caramel mocha,tall,a white chocolate cheesecake
88,164,James Roday,an iced caramel macchiato,short,
89,151,Matt Damon,an orange juice,tall,a cheese toastie
90,108,Chris Messina,an iced coffee mocha,tall,
91,165,Lisa Whelchel,a cinnamon latte,short,an egg sandwich
92,131,Kit Harington,a chai tea latte,tall,
93,166,Gina Bellman,a bottle of water,tall,a strawberry cheesecake
94,167,Chandra Wilson,an iced caramel macchiato,short,
95,168,Michael Vartan,a strawberry lemonade,short,a PBJ sandwich
96,126,Ashton Kutcher,an iced caramel macchiato,tall,a dark chocolate bar
97,169,Bradley Cooper,an iced latte macchiato,short,
98,105,Ewan McGregor,an iced latte macchiato,tall,a fruit mix
99,164,James Roday,an iced caramel macchiato,short,
100,170,Kristen Bell,an iced coffee mocha,short,
101,123,Victor Garber,a raspberry lemonade,short,a lemon cheesecake
102,171,Beth Behrs,an iced coffee mocha,grande,
103,172,Megan Fox,an iced pumpkin spice chai latte,short,
104,106,Kyra Sedgwick,an iced pumpkin spice latte,short,a whole-grain feta sandwich
105,144,Michael Fassbender,a raspberry lemonade,grande,
106,115,Emma Watson,an iced coffee mocha,tall,a dark chocolate bar
107,136,Daniel Radcliffe,a chai tea latte,short,
108,173,Shelley Hennig,a salted caramel mocha,grande,a PBJ sandwich
109,163,Alexander Skarsgard,a salted caramel mocha,tall,a white chocolate cheesecake
110,169,Bradley Cooper,an iced latte macchiato,short,
111,141,Deborah Ann Woll,an iced caramel macchiato,tall,a fruit mix
112,149,Eddie McClintock,an iced caramel macchiato,short,
113,174,Lyndsy Fonseca,an iced cordusio,short,
114,113,Billy Campbell,a salted caramel mocha,short,a white chocolate cheesecake
115,175,Ansel Elgort,an iced salted caramel mocha,short,
116,176,Marg Helgenberger,an iced latte macchiato,short,a chicken and pesto panini
117,103,Jenna Coleman,a chai tea latte,grande,a strawberry cheesecake
118,174,Lyndsy Fonseca,an iced cordusio,short,
119,167,Chandra Wilson,an iced caramel macchiato,short,
120,159,Kat Graham,a lemonade,grande,
121,104,Scarlett Johansson,a pumpkin spice latte,short,a tomato and mozzarella panini
122,147,Simon Pegg,an orange juice,short,
123,177,Lindsay Lohan,a cinnamon latte,tall,a fruit mix
124,178,Kristen Wiig,an iced cordusio,short,
125,179,Melissa Rauch,an iced pumpkin spice latte,tall,a cinnamon swirl
126,150,Todd Bridges,a lemonade,grande,
127,180,Emma Stone,an iced coffee mocha,short,a fruit mix
128,172,Megan Fox,an iced pumpkin spice chai latte,short,
129,181,Anna Kendrick,an iced cordusio,short,
130,165,Lisa Whelchel,a cinnamon latte,short,an egg sandwich
131,120,Emma Thompson,a soy latte,short,a dark chocolate bar
132,161,Amy Brenneman,an iced latte macchiato,grande,an egg sandwich
133,140,Suzanne Somers,an iced cinnamon dolce latte,short,a milk chocolate bar
134,182,Ron Perlman,an iced pumpkin spice chai latte,grande,
135,128,Jason Bateman,a bottle of water,tall,
136,177,Lindsay Lohan,a cinnamon latte,tall,a fruit mix
137,183,Garrett Hedlund,a salted caramel mocha,grande,
138,162,Ted Danson,an iced coffee americano,tall,a white chocolate cheesecake
139,184,Missy Peregrym,a cinnamon latte,short,an egg sandwich
140,132,Owen Wilson,a strawberry lemonade,grande,a cheese toastie
141,153,Paul Rudd,an iced caramel macchiato,grande,a dark chocolate bar
142,185,Chris O'Donnell,an iced latte macchiato,tall,a cinnamon swirl
143,154,Steve Carell,a peach iced tea,grande,
144,133,Scott Caan,an iced salted caramel mocha,tall,
145,183,Garrett Hedlund,a salted caramel mocha,grande,
146,152,Carey Mulligan,an iced cinnamon dolce latte,grande,
147,116,Russell Brand,an iced salted caramel mocha,grande,
148,122,Danai Gurira,a bottle of water,short,
149,178,Kristen Wiig,an iced cordusio,short,
150,171,Beth Behrs,an iced coffee mocha,grande,
151,186,Grant Gustin,a cinnamon latte,tall,
152,187,John Cusack,an iced coffee mocha,tall,a granola bar
153,188,Chace Crawford,a lemonade,grande,a white chocolate cheesecake
154,186,Grant Gustin,a cinnamon latte,tall,
155,189,Sophie Turner,an iced pumpkin spice chai latte,tall,
156,142,Eddie Redmayne,an iced cinnamon dolce latte,grande,a chocolate brownie
157,190,Travis Fimmel,an iced cordusio,grande,a salted caramel brownie
158,130,Busy Philipps,an iced coffee americano,short,a salted caramel brownie
159,191,Sandra Bullock,a strawberry lemonade,grande,
160,180,Emma Stone,an iced coffee mocha,short,a fruit mix
161,173,Shelley Hennig,a salted caramel mocha,grande,a PBJ sandwich
162,181,Anna Kendrick,an iced cordusio,short,
163,191,Sandra Bullock,a strawberry lemonade,grande,
164,155,Eric Dane,an iced coffee americano,tall,a vegan wrap
165,188,Chace Crawford,a lemonade,grande,a white chocolate cheesecake
166,185,Chris O'Donnell,an iced latte macchiato,tall,a cinnamon swirl
167,124,Claire Danes,an iced caramel macchiato,grande,
168,192,Anna Gunn,an iced pumpkin spice chai latte,grande,
169,168,Michael Vartan,a strawberry lemonade,short,a PBJ sandwich
170,179,Melissa Rauch,an iced pumpkin spice latte,tall,a cinnamon swirl
171,193,Josh Hutcherson,an iced pumpkin spice chai latte,short,
172,145,Nicole Kidman,an iced caramel macchiato,tall,a fruit mix
173,194,David Spade,a peach iced tea,grande,a chicken and pesto panini
174,175,Ansel Elgort,an iced salted caramel mocha,short,
175,176,Marg Helgenberger,an iced latte macchiato,short,a chicken and pesto panini
176,157,Poppy Montgomery,a cinnamon latte,grande,
177,182,Ron Perlman,an iced pumpkin spice chai latte,grande,
178,184,Missy Peregrym,a cinnamon latte,short,an egg sandwich
179,195,Robert Downey Jr.,a cinnamon latte,tall,a fruit mix
180,170,Kristen Bell,an iced coffee mocha,short,
181,166,Gina Bellman,a bottle of water,tall,a strawberry cheesecake
182,196,Terrence Howard,a peach iced tea,grande,a chocolate brownie
183,197,Mads Mikkelsen,an iced caramel macchiato,tall,
184,198,Candice King,a pumpkin spice latte,short,a vegetable sandwich
185,199,Jason Sudeikis,a cinnamon latte,grande,a yogurt parfait
186,160,Laurie Holden,a cinnamon latte,tall,
187,199,Jason Sudeikis,a cinnamon latte,grande,a yogurt parfait
188,189,Sophie Turner,an iced pumpkin spice chai latte,tall,
189,196,Terrence Howard,a peach iced tea,grande,a chocolate brownie
190,139,Marion Cotillard,an iced caramel macchiato,grande,
191,187,John Cusack,an iced coffee mocha,tall,a granola bar
192,198,Candice King,a pumpkin spice latte,short,a vegetable sandwich
193,193,Josh Hutcherson,an iced pumpkin spice chai latte,short,
194,195,Robert Downey Jr.,a cinnamon latte,tall,a fruit mix
195,200,Hayden Christensen,a cinnamon latte,grande,
196,200,Hayden Christensen,a cinnamon latte,grande,
197,192,Anna Gunn,an iced pumpkin spice chai latte,grande,
198,197,Mads Mikkelsen,an iced caramel macchiato,tall,
199,194,David Spade,a peach iced tea,grande,a chicken and pesto panini
200,190,Travis Fimmel,an iced cordusio,grande,a salted caramel brownie
