IN,CusID,CusName,Drink,Size,Extra
266,61,Paul Reiser,a salted caramel hot chocolate,large,a veggie tortilla wrap
267,183,Michael Weatherly,a breakfast tea,medium,
268,20,Jonny Lee Miller,a peppermint hot chocolate,small,an almond croissant
269,143,Liam Hemsworth,an espresso macchiato,large,a classic oatmeal
270,49,Mindy Kaling,a green tea,large,a pain au chocolat
271,29,Jake Johnson,a cappuccino,medium,
272,178,Ming-Na Wen,a caramel macchiato,medium,a double chocolate muffin
273,139,Shay Mitchell,a noisette,small,
274,168,Gary Coleman,a salted caramel hot chocolate,large,
275,39,Patrick Dempsey,an americano,medium,a blueberry muffin
276,63,Jeffrey Donovan,a green tea,large,a slice of banana bread
277,64,Chris Colfer,a black tea,large,a carrot cake
278,121,Ed O'Neill,a hot chocolate,large,
279,181,Christopher Gorham,a salted caramel hot chocolate,small,a veggie tortilla wrap
280,184,Damon Wayans Jr.,a green tea,medium,a veggie tortilla wrap
281,185,Emma Roberts,an espresso con panna,small,
282,68,Matt Bomer,a black tea,medium,a veggie tortilla wrap
283,97,James Spader,a caramel macchiato,medium,
284,183,Michael Weatherly,a green tea,medium,
285,65,Ariana Grande,a cappuccino,medium,a breakfast tortilla wrap
286,58,Keri Russell,a peppermint hot chocolate,medium,
287,75,Stephen Amell,an espresso con panna,small,a chocolate chip cookie
288,92,Robert Pattinson,a flat white,medium,
289,186,Max Greenfield,a mocha,medium,
290,100,Ryan Gosling,a noisette,large,an almond croissant
291,4,Will Smith,a latte,small,
292,73,Teri Hatcher,a salted caramel hot chocolate,large,
293,11,Matthew Morrison,a latte,small,a gingerbread cookie
294,128,Connie Britton,a noisette,medium,an almond croissant
295,66,Melissa Joan Hart,a salted caramel hot chocolate,small,a chocolate chip cookie
296,185,Emma Roberts,an espresso con panna,small,
297,187,Stephen Moyer,an espresso con panna,large,a chocolate chip muffin
298,144,Vincent Kartheiser,an espresso,small,
299,137,Misha Collins,a peppermint hot chocolate,small,a veggie tortilla wrap
300,41,Aaron Paul,a breakfast tea,small,a plain bagel
